Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
14/11/2010,0,0,0.8,0.2,0.2,0,0,0,0.2,0,-13.53,-4.5,-0.93,-5.22,,12.55,9.85,13.85,13.75,-9693.166667,-15373.584,-12796.272,0,0,0.66,
15/11/2010,0.2,0,3.8,0.4,0,0,0.2,0,0,0.2,-13.51,-4.55,-1.02,-5.19,,14.65,10.65,14.3,14.55,-10203.33333,-16182.72,-13469.76,0,0,0.61,
16/11/2010,52.6,46,41.4,26,41.4,40.4,37.8,14.8,43.6,59.8,-13.44,-3.38,-0.72,-5.12,,13.45,8.3,14,13.55,-10203.33333,-16182.72,-13469.76,0,0,0.95,
17/11/2010,2,0.6,0.2,0,1.2,0.2,1.4,0.2,2.2,5.2,-13.44,-4.37,-0.87,-5.07,,11.45,7.6,12.55,11.95,-10203.33333,-16182.72,-13469.76,0,0,0.81,
18/11/2010,0.4,2.4,10.8,0.4,0,0.6,0,0,0,1,-13.47,-4.43,-0.94,-5.12,,6.9,5.85,8.3,7.65,-10203.33333,-16182.72,-13469.76,0,0,0.72,
19/11/2010,16,12.4,4.6,6.8,14.2,12.4,16.6,0.4,15.6,21.6,-13.52,-4.51,-0.93,-5.09,,11.3,5.9,10.4,11.6,-10203.33333,-16182.72,-13469.76,0,0,0.67,
20/11/2010,5.2,5.2,6.6,10.2,5.8,6.2,3.4,0,3,4,-13.5,-4.65,-0.96,,,10.05,5.8,10.35,10.2,-10203.33333,-16182.72,-13469.76,0,0,0.61,
21/11/2010,18,3.2,29.8,12.2,2,5.4,8.4,0.6,7,15,-13.39,-4.71,-0.86,,,10.65,6.6,10.65,10.75,-9693.166667,-15373.584,-12796.272,0,0,0.69,
22/11/2010,46,39.6,7.6,15.8,32.2,37.4,41.8,6.2,40.6,51.2,-13.33,-4.66,-0.69,,,10.5,5.65,10.55,10.25,-10203.33333,-16182.72,-13469.76,0,0,0.97,
23/11/2010,2.6,3.4,0.2,5.2,2.4,3.2,3,0,2.6,2.6,-13.33,-4.59,-0.84,,,8.4,4.3,8.3,8.35,-10203.33333,-16182.72,-13469.76,0,0,0.82,
24/11/2010,0,0.2,0,0,0,0,0.2,0,0.2,0,-13.37,-4.62,-0.96,,,8.95,3.5,9.65,9.15,-10203.33333,-16182.72,-13469.76,0,0,0.69,
25/11/2010,0.2,0.6,1.2,0,4.6,6.2,1.2,0,1.4,1.8,-13.37,-4.68,-1.07,,,7.2,2.6,8.2,7.45,-10203.33333,-16182.72,-13469.76,0,0,0.62,
26/11/2010,24.4,16,8.2,11.6,20.8,19.6,24.4,0,17.4,18.4,-13.31,-4.73,-0.98,,,5.5,0.8,5.25,5.5,-10203.33333,-16182.72,-13469.76,0,0,0.63,
27/11/2010,4,0.4,0.4,0.4,2,1.2,2.4,1.4,5.4,13.2,-13.38,-4.78,-1.03,,,4.1,1.5,5,4.05,-10203.33333,-16182.72,-13469.76,0,0,0.59,
28/11/2010,2,1.4,16.2,1.4,0.2,0.2,2.6,0.6,0.6,4.6,-13.3,-4.79,-1.06,,,4.95,1.25,6.15,5.7,-9693.166667,-15373.584,-12796.272,0,0,0.55,
29/11/2010,12,11.4,0.6,15.2,11.6,12.8,12,28.2,15.2,15.2,-13.35,-4.82,-0.98,,,8.8,2.95,9.25,9.35,-10203.33333,-16182.72,-13469.76,0,0,0.5,
30/11/2010,0.6,0.2,4.2,0,0,0,1.2,0,0.2,0.6,-13.35,-4.79,-1.11,,,7.65,3.15,8.8,8.4,-10203.33333,-16182.72,-13469.76,0,0,0.51,
01/12/2010,27,25.8,36.4,24.6,22.2,24,26.2,33.4,27,31.6,-13.29,-4.76,-0.88,,,9,4.3,8.7,9,-11067.74194,-16675.2,-13564.8,0,0,0.65,
02/12/2010,27.2,8.2,16.4,17.8,17.8,16,31.8,6.4,30.6,36.2,-13.35,-4.68,-0.71,,,9.3,2.6,9.1,9.35,-11067.74194,-16675.2,-13564.8,0,0,0.8,
03/12/2010,20.4,13,11,13,11.6,11.4,15.6,0.6,9.8,22.6,-13.35,-4.6,-0.72,,,6.95,1.1,5.95,6.45,-11067.74194,-16675.2,-13564.8,0,0,0.76,
04/12/2010,12,3.6,2.4,4.2,2.4,5,10.8,0.6,10.2,16.6,-13.39,-4.55,-0.85,,,3.8,0.2,4.45,4.2,-11067.74194,-16675.2,-13564.8,0,0,0.68,
05/12/2010,0.2,0,5.6,0,0,0,0.6,0,5.6,3,-13.42,-4.54,-0.97,,,1.65,1.1,2.35,1.95,-10514.35484,-15841.44,-12886.56,0,0,0.61,
06/12/2010,19.8,5.2,9.4,5.6,14.8,8.4,20.8,0.2,17.2,24.2,-13.31,-4.55,-0.95,,,7.9,6.3,7.55,7.45,-11067.74194,-16675.2,-13564.8,0,0,0.67,
07/12/2010,42.8,6.8,0.6,5.6,47.6,23.4,55,2.8,34.8,52.6,-13.31,-4.54,-0.95,,,13.65,10,12.5,12.35,-11067.74194,-16675.2,-13564.8,0,0,1.24,
08/12/2010,9.6,0.8,2.8,0.6,4.8,4.4,9.4,0.2,6.4,8.2,-13.31,-4.47,-1.01,,,12.45,10.3,13.2,12.8,-11067.74194,-16675.2,-13564.8,0,0,1.18,
09/12/2010,21.6,1.8,0.2,1.8,17,12.2,18.2,5.8,19.2,23,-13.31,-4.5,-1.07,,,11.2,5.45,10.05,11.05,-11067.74194,-16675.2,-13564.8,0,0,1.09,
10/12/2010,0,0,0,0,0,0,0,0,0,0,-13.4,-4.58,-1.16,,,6.7,3.05,7.15,6.7,-11067.74194,-16675.2,-13564.8,0,0,0.83,
11/12/2010,0,0,0,0,0,0,0.2,0,0,0,-13.38,-4.63,-1.26,,,4.5,3.6,6.8,5.4,-11067.74194,-16675.2,-13564.8,0,0,0.71,
12/12/2010,0,0,0,0,0,0,0.2,0,0,0,-13.28,-4.67,-1.28,,,6.9,3.2,7.5,6.8,-10514.35484,-15841.44,-12886.56,0,0,0.67,
13/12/2010,0.2,0,0,0,0,0,0,0,0,0,-13.3,-4.72,-1.36,,,5.35,1.85,5.85,5.2,-11067.74194,-16675.2,-13564.8,0,0,0.62,
14/12/2010,0.2,0.2,0,0.2,0,0,0.2,0,0,0.2,-13.36,-4.78,-1.4,,,1.65,-1.85,1.75,1.95,-11067.74194,-16675.2,-13564.8,0,0,0.55,
15/12/2010,0,0,0,0,0,0,0,0,0,0,-13.35,-4.82,-1.45,,,0.4,-2.7,1.3,1,-11067.74194,-16675.2,-13564.8,0,0,0.48,
16/12/2010,0,0,0,0,0,0,0,0,0,0,-13.32,-4.87,-1.53,,,-1.6,-3.9,0.15,-0.15,-11067.74194,-16675.2,-13564.8,0,0,0.46,
17/12/2010,0,0,0,0,0,0,0,0,0,0,-13.22,-4.91,-1.49,,,-4.05,-2.75,-2.85,-2.85,-11067.74194,-16675.2,-13564.8,0,0,0.46,
18/12/2010,0,0,2.4,0,0,0,0,0,0,0,-13.22,-4.95,-1.57,,,-2.6,-1.8,0.35,-1.5,-11067.74194,-16675.2,-13564.8,0,0,0.43,
19/12/2010,7.2,10.6,12.8,12.2,5.4,5,0.4,0,7.2,3.2,-13.27,-5.03,-1.62,,,-1.85,0.7,1.55,-0.75,-10514.35484,-15841.44,-12886.56,0,0,0.38,
20/12/2010,8.4,16.4,18.6,21.8,7.6,8.8,13.6,0,5.6,16.2,-13.27,-5.09,-1.45,,,4.2,4.45,4.75,3.95,-11067.74194,-16675.2,-13564.8,0,0,0.39,
21/12/2010,0.2,0,4.4,0,0,0,0.2,0,0,0.6,-13.29,-5.13,-1.31,,,4.85,5.6,7.55,6.05,-11067.74194,-16675.2,-13564.8,0,0,0.41,
22/12/2010,66.4,50.4,26.4,38.8,64.4,70,71.6,3,58.8,102,-13.25,-5.08,-0.74,,,11.3,8.35,11.4,11.4,-11067.74194,-16675.2,-13564.8,0,0,1.09,
23/12/2010,67.4,19,46.4,31.6,42,31.4,40.4,15,40.8,63.4,-13.15,-4.63,-0.68,,,13.5,8.6,13.9,12.8,-11067.74194,-16675.2,-13564.8,0,0,1.34,
24/12/2010,34.6,19.6,21.4,11.4,37,23,30.4,12.8,33,46,,-4.5,-0.72,,,10.95,5.5,10.45,10.4,-11067.74194,-16675.2,-13564.8,0,0,1.46,
25/12/2010,8.4,7.2,5,3.6,5.2,9.2,4.2,0.4,7.8,10.4,,-4.3,-0.85,,,9.25,2.8,8.3,8.75,-11067.74194,-16675.2,-13564.8,0,0,1.07,
26/12/2010,2,0.2,0,0,0.2,0.6,1.2,3.4,1.4,1.6,,-4.3,-1,,,6.8,-0.3,6.35,6.3,-10514.35484,-15841.44,-12886.56,0,0,0.83,
27/12/2010,0,0,0.4,0,0,0,0,15.6,0,0.4,,-4.39,-1.11,,,2.3,-1.55,3.25,3.4,-11067.74194,-16675.2,-13564.8,0,0,0.7,
28/12/2010,0,0,0,0,0,0,0,0,0,0,,-4.48,-1.22,,,1.2,-0.9,3.25,1.75,-11067.74194,-16675.2,-13564.8,0,0,0.64,
29/12/2010,0.2,0,1.4,0,0,0,0,0,0,0,,-4.56,-1.28,,,4.85,1.9,5.2,5,-11067.74194,-16675.2,-13564.8,0,0,0.61,
30/12/2010,0.2,0,2,0.4,0.2,0.6,0.2,0,0.2,0.8,,-4.63,-1.34,,,5.95,3.8,6.25,6.3,-11067.74194,-16675.2,-13564.8,0,0,0.58,
31/12/2010,0.2,0.2,0,0.6,0,0.2,0,0,0,0.2,,-4.69,-1.42,,,5.55,3.1,7.7,6.3,-11067.74194,-16675.2,-13564.8,0,0,0.57,
01/01/2011,0,0,0,0,0,0,0,0,0.2,0,-13.2,-4.7,-1.46,,,5.75,3.6,6.4,4.9,-10080.64516,-16485.10963,-13875.84,0,0,0.5,-0.33
02/01/2011,0,0,0,0.4,0,0,0,0,0,0,-13.15,-4.76,-1.42,,-2.2,5.2,2,6.35,5,-9576.612903,-15660.85414,-13182.048,0,0,0.48,-0.48
03/01/2011,0,0,0,0,0,0,0,0,0,0,-13.19,-4.83,-1.54,,-2.29,3.85,0.25,4.25,4.4,-10080.64516,-16485.10963,-13875.84,0,0,0.46,-0.51
04/01/2011,0.2,0,0,0,0,0,0.2,0,0,0,-13.23,-4.89,-1.54,,-2.41,-0.75,-2.2,1.05,0.15,-10080.64516,-16485.10963,-13875.84,0,0,0.43,-0.64
05/01/2011,0,0,0,0,0,0,0,0,0,0,-13.23,-4.95,-1.67,,-2.5,3.75,0.3,3.95,3.55,-10080.64516,-16485.10963,-13875.84,0,0,0.39,-0.7
06/01/2011,1.8,1,9.6,1.8,0.8,0.8,1.2,0,20.2,1.8,-13.24,-4.99,-1.68,,-2.56,5.9,3.95,6.7,6.75,-10080.64516,-16485.10963,-13875.84,0,0,0.42,-0.67
07/01/2011,50.4,12.4,2.2,7.4,48,41.6,58,0,12.8,103.4,-13.25,-5.02,-1.54,,-2.48,10.25,7.35,10.3,10.1,-10080.64516,-16485.10963,-13875.84,0,0,0.66,0.23
08/01/2011,8.8,0.4,0,0,2.6,1,5.8,0,0.4,10.8,-13.24,-5.03,-1.61,,-2.09,11.5,7.5,11.9,11.25,-10080.64516,-16485.10963,-13875.84,0,0,0.66,0.21
09/01/2011,0.2,0,0,0,0.2,0,0,0,0,0,-13.23,-5.05,-1.65,,-2.1,11.15,7.6,12.25,10.55,-9576.612903,-15660.85414,-13182.048,0,0,0.6,0.06
10/01/2011,0.8,0.6,19,0.6,0.6,0.6,0.6,0,12,1.6,-13.21,-5.06,-1.6,,-2.17,11,6.95,11.3,10.55,-10080.64516,-16485.10963,-13875.84,0,0,0.56,-0.12
11/01/2011,9.6,13.4,23,28.4,13.6,18.4,12,1.6,7,10,-13.2,-5.08,-1.39,,-2.22,10.85,3.85,10.4,9.55,-10080.64516,-16485.10963,-13875.84,0,0,0.55,-0.18
12/01/2011,5.6,23.4,0,12.8,10.6,13,7.2,1.6,0.4,10.2,-13.21,-5.07,-1.02,,-2.29,8.35,5.5,9.5,8.55,-10080.64516,-16485.10963,-13875.84,0,0,0.54,-0.21
13/01/2011,0,0.2,0,0.2,0,0,0,0,0,0,-13.22,-5.04,-1.11,,-2.37,6.55,5.4,7.6,6.95,-10080.64516,-16485.10963,-13875.84,0,0,0.5,-0.36
14/01/2011,0,0,0,0,0,0,0,0,0,0.2,-13.25,-5.05,-1.26,,-2.46,7,4.6,8.2,7.7,-10080.64516,-16485.10963,-13875.84,0,0,0.48,-0.56
15/01/2011,0,0,0,0,0,0,0,0,0,0,-13.25,-5.08,-1.32,,-2.55,9.4,7.1,10.55,9.5,-10080.64516,-16485.10963,-13875.84,0,0,0.45,-0.7
16/01/2011,0.2,0.2,0,0.2,0,0,0.2,0,0,0,-13.28,-5.11,-1.43,,-2.63,7.65,11.9,10.2,8.3,-9576.612903,-15660.85414,-13182.048,0,0,0.42,-0.77
17/01/2011,0,0,0,0.6,0,0,0,0,0,0,-13.28,-5.13,-1.52,,-2.68,4.7,7.75,4.75,4.65,-10080.64516,-16485.10963,-13875.84,0,0,0.4,-0.78
18/01/2011,0.2,0,0,0,0,0,0.2,0,0,0,-13.26,-5.14,-1.51,,-2.71,7.9,5.4,8.2,8.7,-10080.64516,-16485.10963,-13875.84,0,0,0.39,-0.75
19/01/2011,0,0.2,9,0,0,0,0,0,0.4,0,-13.22,-5.16,-1.48,,-2.74,4.9,4.15,6.1,6.25,-10080.64516,-16485.10963,-13875.84,0,0,0.4,-0.59
20/01/2011,0,6.8,1,8.4,1.4,4.4,0.6,2.4,0.2,2,-13.18,-5.2,-1.47,,-2.72,7.35,1.2,6.15,6.95,-10080.64516,-16485.10963,-13875.84,0,0,0.38,-0.7
21/01/2011,0,0,0,0,0,0,0,32.2,0,0,-13.18,-5.22,-1.59,,-2.77,5.95,-0.85,6.65,6.35,-10080.64516,-16485.10963,-13875.84,0,0,0.34,-0.82
22/01/2011,0,0,0,0,0,0,0,27.2,0,0.2,-13.17,-5.24,-1.65,,-2.81,2.35,-2.15,2.25,3.35,-10080.64516,-16485.10963,-13875.84,0,0,0.33,-0.84
23/01/2011,0,0,0,0,0,0,0,10,0,0,-13.17,-5.27,-1.68,,-2.84,2.3,-0.7,3.75,3.45,-9576.612903,-15660.85414,-13182.048,0,0,0.32,-0.85
24/01/2011,0,0,0,0,0,0,0,0.2,0,0,-13.18,-5.29,-1.7,,-2.86,1.1,0.6,3.3,1.8,-10080.64516,-16485.10963,-13875.84,0,0,0.33,-0.86
25/01/2011,0,0,0,0,0,0,0,0,1,0,-13.19,-5.31,-1.78,,-2.88,0.9,1.3,1.75,1.2,-10080.64516,-16485.10963,-13875.84,0,0,0.34,-0.85
26/01/2011,1.6,0.4,0.2,0.2,3,2.8,2,0,0,1.8,-13.14,-5.35,-1.74,,-2.89,3.35,2.45,3.2,3.35,-10080.64516,-16485.10963,-13875.84,0,0,0.31,-0.85
27/01/2011,0.4,0.2,0,0,0,0,0,0,0,0.2,-13.14,-5.37,-1.73,,-2.91,7.6,3.2,7.25,7.7,-10080.64516,-16485.10963,-13875.84,0,0,0.29,-0.86
28/01/2011,0,0,0,0,0.2,0,0,3.2,0.2,0,-13.17,-5.4,-1.77,,-2.91,6.9,2.3,7.25,7.25,-10080.64516,-16485.10963,-13875.84,0,0,0.28,-0.86
29/01/2011,0,0,0,0,0,0,0,1.2,0.4,0,-13.2,-5.41,-1.79,,-2.93,6.3,0.5,6.55,6.9,-10080.64516,-16485.10963,-13875.84,0,0,0.29,-0.87
30/01/2011,17,9.6,21,11,21.8,12.8,16.2,8.2,15.8,8.2,-13.16,-5.43,-1.82,,-2.94,3.75,-0.15,4.3,5.1,-9576.612903,-15660.85414,-13182.048,0,0,0.35,-0.84
31/01/2011,7.4,2.2,0,2.6,4.4,2.8,6,9.6,2.2,15,-13.19,-5.44,-1.59,,-2.97,6.65,2.5,7.3,7,-10080.64516,-16485.10963,-13875.84,0,0,0.3,-0.86
01/02/2011,0,0,0,0,0,0,0,0.6,0,3.8,-13.21,-5.45,-1.69,,-2.99,6.5,3.2,8.1,7.05,-10051.93939,-16035.84,-13314.24,0,0,0.29,-0.88
02/02/2011,0,0,0,0.2,0,0,0,1.2,0,0,-13.21,-5.48,-1.66,,-3.02,6.55,4.95,8.15,7.5,-10051.93939,-16035.84,-13314.24,0,0,0.27,-0.89
03/02/2011,0,0,0,0,0,0,0.2,25.6,0,0,-13.22,-5.51,-1.78,,-3.04,8.9,5,8.1,7.65,-10051.93939,-16035.84,-13314.24,0,0,0.25,-0.89
04/02/2011,0,0,0,0,0,0,0,1,0,0,-13.25,-5.53,-1.89,,-3.07,8.7,7.8,9.75,8.2,-10051.93939,-16035.84,-13314.24,0,0,0.24,-0.9
05/02/2011,0,0,0,0,0,0,0,0,0,0,-13.27,-5.53,-1.84,,-3.09,6.35,9.15,8.35,7.1,-10051.93939,-16035.84,-13314.24,0,0,0.24,-0.9
06/02/2011,0,0.2,0,0,0,0,0,0,0,0,-13.26,-5.55,-1.85,,-3.09,5.8,12.05,6.7,5.9,-9549.342424,-15234.048,-12648.528,0,0,0.24,-0.9
07/02/2011,0,0,0,0.4,0,0,0,0,0,0,-13.25,-5.56,-1.76,,-3.1,3.95,12.6,4.75,5.85,-10051.93939,-16035.84,-13314.24,0,0,0.25,-0.89
08/02/2011,0,0,0,0,0,0,0.2,0,0,0,-13.22,-5.58,-1.79,,-3.11,5.8,7.65,5.15,6.05,-10051.93939,-16035.84,-13314.24,0,0,0.25,-0.89
09/02/2011,0,0.2,0,0,0,0,0.2,0,0,0,-13.2,-5.59,-1.85,,-3.13,6.7,4.8,6.75,7.15,-10051.93939,-16035.84,-13314.24,0,0,0.25,-0.9
10/02/2011,0,0,0,0.2,0,0,0,0,0.2,0,,-5.6,-1.81,,-3.14,4.9,3.85,6.85,8,-10051.93939,-16035.84,-13314.24,0,0,0.25,-0.9
11/02/2011,0.2,0,0,0,0,0,0,0,0,0,,-5.61,-1.75,,-3.16,9.95,4.65,10.05,10.55,-10051.93939,-16035.84,-13314.24,0,0,0.26,-0.9
12/02/2011,0,0,4.6,0,0,0,0,0,0.6,0,,-5.64,-1.93,,-3.17,9.95,4.45,10.05,10.3,-10051.93939,-16035.84,-13314.24,0,0,0.25,-0.9
13/02/2011,3,7.6,30,3.4,5.4,4.6,2.4,0,12.8,7.4,,-5.64,-1.81,,-3.18,8.5,4.5,8.65,8.75,-9549.342424,-15234.048,-12648.528,0,0,0.24,-0.88
14/02/2011,16.2,23.8,3.6,6.6,20.2,21.4,12.8,0,3,16.2,,-5.62,-1.46,,-3.16,8.4,4.5,9.7,9.1,-10051.93939,-16035.84,-13314.24,0,0,0.28,-0.86
15/02/2011,0,0.4,9.4,0.2,0,0,0.4,0,8.6,0.4,,-5.61,-1.62,,-3.19,7.4,4.65,7.25,7.5,-10051.93939,-16035.84,-13314.24,0,0,0.38,-0.89
16/02/2011,29.8,19.8,54.6,17.4,17.6,18,19.8,0,42,44.6,,-5.6,-1.21,,-3.19,7.85,3.75,8.05,8.05,-10051.93939,-16035.84,-13314.24,0,0,0.52,-0.52
17/02/2011,37.2,28,28.4,25.8,33,26.6,35.2,0.2,21.2,42.2,,-5.53,-0.86,,-2.87,9.35,4.1,8.75,9.15,-10051.93939,-16035.84,-13314.24,0,0,0.71,0.28
18/02/2011,22.8,11.2,0.6,14.8,17.8,10.2,17.6,2,0,29.4,,-5.43,-0.8,,-2.67,9.95,6.8,12.25,10.9,-10051.93939,-16035.84,-13314.24,0,0,0.67,0.19
19/02/2011,0,0.2,0,0,0,0,0.2,0,0,0.2,,-5.33,-1.09,,-2.7,9.15,7,10.55,10,-10051.93939,-16035.84,-13314.24,0,0,0.55,-0.18
20/02/2011,0,0,7.6,0,0,0,0,0,7.6,0,,-5.26,-1.24,,-2.82,7.65,3.65,8.4,8.5,-9549.342424,-15234.048,-12648.528,0,0,0.49,-0.51
21/02/2011,11,9.4,1.8,9.6,7.6,6.8,8.6,5.6,1.8,13.4,,-5.24,-1.21,,-2.9,8.5,2.65,8.4,8.9,-10051.93939,-16035.84,-13314.24,0,0,0.47,-0.62
22/02/2011,0.6,0,0,0,0,0,0,0,1.4,0,,-5.24,-1.26,,-3,6.6,3,6.95,7.05,-10051.93939,-16035.84,-13314.24,0,0,0.39,-0.84
23/02/2011,0,0,0,0,0,0,0.2,0,0,0.6,,-5.26,-1.31,,-3.05,4.8,0.55,4.7,6,-10051.93939,-16035.84,-13314.24,0,0,0.35,-0.86
24/02/2011,0,0,0,0,0,0,0,0.2,0,0,,-5.29,-1.4,,-3.1,3.6,1.2,4.7,5.05,-10051.93939,-16035.84,-13314.24,0,0,0.33,-0.88
25/02/2011,0,0,0,0,0,0,0,0,0,0,,-5.32,-1.46,,-3.13,4.25,2.15,5.85,5.15,-10051.93939,-16035.84,-13314.24,0,0,0.34,-0.88
26/02/2011,0,0,0,0,0,0,0,3,0,0,,-5.34,-1.49,,-3.16,6.9,1.25,4.55,6.3,-10051.93939,-16035.84,-13314.24,0,0,0.32,-0.88
27/02/2011,0,0,0,0.2,0.4,0.2,0,2,1,0,,-5.34,-1.61,,-3.18,3.45,0.75,4.5,4.45,-9549.342424,-15234.048,-12648.528,0,0,0.38,-0.88
28/02/2011,0.4,16.6,25,14.4,5.2,4.4,2.6,3,0.6,3.4,,-5.36,-1.58,,-3.19,8.7,2.55,9.05,8.65,-10051.93939,-16035.84,-13314.24,0,0,0.38,-0.89
01/03/2011,0,0.2,0,0,0,0,0,17.6,0,0.2,,-5.37,-1.52,,-3.2,8.75,1.65,9.65,8.85,-9966,-15759.6192,-13063.68,0,0,0.31,-0.89
02/03/2011,0,0.4,3.8,0.6,0,0,0,31.2,0,1,,-5.37,-1.54,,-3.22,6.15,-0.05,7.35,7.3,-9966,-15759.6192,-13063.68,0,0,0.3,-0.9
03/03/2011,0.4,3.4,11.4,2.6,1.4,1,0.8,14.2,8.8,0.2,,-5.37,-1.67,,-3.23,4.95,-0.7,5.05,5.5,-9966,-15759.6192,-13063.68,0,0,0.31,-0.9
04/03/2011,4.8,2.6,0,2,4.6,1.8,5.6,11.6,0.2,4.8,,-5.39,-1.58,,-3.24,8.25,3.8,9.7,9.4,-9966,-15759.6192,-13063.68,0,0,0.29,-0.9
05/03/2011,0,0,2.8,0.2,0,0,0,0,0.2,0,,-5.42,-1.71,,-3.25,10,3.75,9.5,10.2,-9966,-15759.6192,-13063.68,0,0,0.27,-0.91
06/03/2011,0,1.2,0.4,3,0,0.4,0,0.2,0,0,,-5.43,-1.72,,-3.25,10.35,5.45,9.75,10.6,-9467.7,-14971.63824,-12410.496,0,0,0.25,-0.91
07/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.45,-1.74,,,5.65,1.45,5.75,6.7,-9966,-15759.6192,-13063.68,0,0,0.24,-0.92
08/03/2011,0,0,0,0,0,0,0,15.2,0,0,,-5.49,-1.67,,,4.5,0.1,4.25,5.8,-9966,-15759.6192,-13063.68,0,0,0.24,-0.92
09/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.5,-1.68,,-3.29,3.8,1.85,4.85,5.15,-9966,-15759.6192,-13063.68,0,0,0.23,-0.92
10/03/2011,0,0,0,0.2,0,0,0,0,0,0,,-5.53,-1.71,,-3.31,5.35,2.3,6,5.95,-9966,-15759.6192,-13063.68,0,0,0.22,-0.92
11/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.57,-1.79,,-3.32,5.9,3.25,6.05,5.65,-9966,-15759.6192,-13063.68,0,0,0.27,-0.91
12/03/2011,0,0,2.8,0,0,0,0,0,3.8,0,,-5.57,-1.84,,-3.32,8.1,3.35,7.7,8.25,-9966,-15759.6192,-13063.68,0,0,0.35,-0.91
13/03/2011,15.6,4.2,33.8,4,7,5,8.8,0,38,15.2,,-5.56,-1.72,,-3.33,8.95,5.4,9.15,8.45,-9467.7,-14971.63824,-12410.496,0,0,0.34,-0.86
14/03/2011,48.6,38.2,7.4,24.8,38.8,25.8,37,3.4,10.2,49.4,,-5.54,-1.03,,-3.21,13.7,8.15,13.1,12.5,-9966,-15759.6192,-13063.68,0,0,0.57,-0.13
15/03/2011,21.8,12.8,25,27.2,17.8,18.6,21.4,16.4,25,22.4,,-5.47,-0.92,,-3.02,13.95,8.15,13.9,13.95,-9966,-15759.6192,-13063.68,0,0,0.66,0.18
16/03/2011,41.6,25.6,21.6,21.8,27.2,20.6,27,12.4,22.8,42.2,,-5.38,-0.78,,-2.77,12.5,7.35,11.55,12.4,-9966,-15759.6192,-13063.68,0,0,0.88,0.82
17/03/2011,9.4,10,9,12.6,17.2,9.8,16.8,3.4,14.4,12.2,,-5.25,-0.89,,-2.51,11.1,6.2,10.65,11.15,-9966,-15759.6192,-13063.68,0,0,0.84,0.67
18/03/2011,9.2,12.6,0.2,3,8.6,10.8,11,0,0,15.4,,-5.09,-0.96,,-2.5,12.7,8.5,12.7,12.3,-9966,-15759.6192,-13063.68,0,0,0.72,0.36
19/03/2011,0,0.2,3,0.4,0,0,0,0,0,0.2,,-5.04,-1.07,,-2.56,11.95,7.75,11.9,12.1,-9966,-15759.6192,-13063.68,0,0,0.64,0.13
20/03/2011,0.2,0,0,1.8,0,0,0.2,0.4,0,0,,-5.01,-1.21,,-2.68,10,4.7,9.75,11.35,-9467.7,-14971.63824,-12410.496,0,0,0.51,-0.38
21/03/2011,0,0,0,0,0,0,0,0,0.2,0,,-5.02,-1.31,,-2.85,8.35,3.65,7.7,9.15,-9966,-15759.6192,-13063.68,0,0,0.48,-0.48
22/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.08,-1.43,,-2.91,10.05,5.8,9.6,10.55,-9966,-15759.6192,-13063.68,0,0,0.45,-0.62
23/03/2011,0,0,0,0,0,0,0,0,0,0,,,,,,12.35,8.85,12.8,12.4,-9966,-15759.6192,-13063.68,0,0,0.41,-0.77
24/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.1,-1.52,,-3.08,12.1,10.9,13.3,13.1,-9966,-15759.6192,-13063.68,0,0,0.39,-0.79
25/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.15,-1.59,,-3.13,10.7,8.5,11.25,12.1,-9966,-15759.6192,-13063.68,0,0,0.39,-0.79
26/03/2011,0,0,0,0,0,0,0,0,0,0,,-5.18,-1.65,,-3.16,11.55,6.95,11.45,12.15,-9966,-15759.6192,-13063.68,0,0,0.37,-0.81
27/03/2011,0,0,8.2,0,0,0,0,0,10,0,,-5.19,-1.67,,-3.18,11.35,6.95,11.85,12,-9467.7,-14971.63824,-12410.496,0,0,0.4,-0.8
28/03/2011,17.6,32.8,27.2,19,19.4,20.4,19,2,25.4,21,,-5.19,-1.31,,-3.18,12.8,6.75,12.25,12.25,-9966,-15759.6192,-13063.68,0,0,0.45,-0.62
29/03/2011,16.4,8,0,9.8,12.4,9.6,16.6,6,0.2,13.4,,-5.21,-1.07,,-3.09,13.8,8.8,14,14.5,-9966,-15759.6192,-13063.68,0,0,0.47,-0.58
30/03/2011,0,0,0,0.2,0.2,0,0,0,0.2,0,,-5.2,-1.12,,-3.15,12.35,8.85,12.65,13.35,-9966,-15759.6192,-13063.68,0,0,0.38,-0.82
