Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
24/01/2012,0,0,0,0,0,0,,,0,,,,,,9.9,1.25
25/01/2012,0,0,0,0,0,0,,,0,,,,,,5.7,1.24
26/01/2012,0,0,0,0,0,0,,,0,,,,,,3.55,1.25
27/01/2012,0,0,0,0,0,0,,,0,,,,,,6.45,1.27
28/01/2012,0,0,0,0,0,0,,,0,,,,,,6.45,1.22
29/01/2012,0,0,0,0,0.2,0,,,0,,,,,,6.65,1.08
30/01/2012,0,0,0,0,0,0,,,0,,,,,,4.15,1.06
31/01/2012,0,0,0,0,0.2,1,,,0,,,,,,3.05,1.06
01/02/2012,0,0,0,0,0.2,0,,,3.4,,,,,,2,1.06
02/02/2012,0,0,0,0,0.2,0,,,2.4,,,,,,0.9,1.07
03/02/2012,0,0,0,0,0,0,,,0,,,,,,-1.35,1.05
04/02/2012,0,0,0,0,0,0,,,0,,,,,,-1.75,1.04
05/02/2012,0,0,0,0,0,0,,,0,,,,,,-0.85,1.04
06/02/2012,2.6,0,0,0,0,0,,,0,,,,,,-1.6,1.03
07/02/2012,0.4,0,0,0,0,0,,,0,,,,,,0.35,1.04
08/02/2012,0.8,1,0,0,0,0,,,0,,,,,,2.85,1.04
09/02/2012,5.2,0,0,0,0,0,,,0,,,,,,4.85,1.03
10/02/2012,0,0,0,0,0,0,,,0,,,,,,1.35,1.02
11/02/2012,0,0,0,0,0,0,,,0,,,,,,-0.5,1.04
12/02/2012,0,0,0,0,0,0,,,0,,,,,,-0.65,1.05
13/02/2012,0,0,0,0,0,0,,,0,,,,,,1.55,1.03
14/02/2012,0,0,0,0,0,0,,,0,,,,,,1.9,1.01
15/02/2012,0,0,0,0,0,0,,,0,,,,,,-0.4,1.03
16/02/2012,0,0,0,0,0,0,,,0,,,,,,7.4,1.02
17/02/2012,0,0,0,0,0,0,,,0,,,,,,6.85,1.03
18/02/2012,3,1.8,1.6,0,0.8,0.6,,,0,,,,,,9.55,1.06
19/02/2012,10,6.6,6.4,6.2,6.6,9.6,,,1.2,,,,,,8,1.16
20/02/2012,4.2,6.4,5.2,3.2,3.2,6.6,,,0.6,,,,,,7.4,1.26
21/02/2012,0,0,0,0,0,0,,,4.4,,,,,,8.35,1.21
22/02/2012,0,0,0,0,0,0,,,0,,,,,,9.4,1.17
23/02/2012,0,0,0,0,0,0,,,0,,,,,,12.45,1.22
24/02/2012,0,0,0,0,0,0,,,0,,,,,,11.2,1.21
25/02/2012,0,0,0,0,0,0,,,0,,,,,,11.25,1.2
26/02/2012,0,0,1.6,0,0.2,0.4,,,0,,,,,,10.5,1.19
27/02/2012,0,0,0,0,0,0,,,0,,,,,,8.95,1.18
28/02/2012,0,0,0,0,0,0,,,0,,,,,,10.25,1.16
29/02/2012,0,0,0,0,0,0,,,0,,,,,,10.75,1.38
01/03/2012,0.2,0,0,0,0.2,0.2,,,0,,,,,,12.9,1.27
02/03/2012,0,0,0,0,0,0,,,0,,,,,,11.45,1.22
03/03/2012,0,0,0,0,0,0,,,0,,,,,,13.25,1.3
04/03/2012,0,0,0,0,0,0,,,0,,,,,,12.25,1.33
05/03/2012,5.4,3,6.8,7.6,6.6,7.4,,,0,,,,,,14.1,1.34
06/03/2012,16,16,9,13.6,15,16.4,,,8.4,,,,,,10.05,1.4
07/03/2012,0,0,0,0,0,0,,,0.8,,,,,,10.1,1.34
08/03/2012,0,0,0,0,0,0,,,0,,,,,,8.95,1.25
09/03/2012,0,0,0,0,0,0,,,0,,,,,,11.55,1.31
10/03/2012,0,0,0,0,0,0,,,0,,,,,,11.7,1.28
11/03/2012,0,0,0,0,0,0,,,0,,,,,,12.75,1.11
12/03/2012,0,0,0,0,0,0,,,0,,,,,,12.4,1.25
13/03/2012,0,0,0,0,0,0,,,0,,,,,,13.8,1.11
14/03/2012,0,0,0,0,0,0,,,0,,,,,,12.8,1.22
15/03/2012,0,0,0,0,0,0,,,0,,,,,,12.45,1.08
16/03/2012,0,0,0,0,0,0,,,0,,,,,,14.45,1.08
17/03/2012,0,0,0,0,0,0,,,0,,,,,,12.1,1.27
18/03/2012,1.2,0,0.8,0.2,0.8,2.2,,,0,,,,,,15.45,1.12
19/03/2012,12.8,9.2,12.2,1.4,4.4,1,,,0,,,,,,12.15,1.19
20/03/2012,0,0,0,0,0,0,,,0,,,,,,12,1.22
21/03/2012,0,0,0,0,0,0,,,0,,,,,,16.9,1.21
22/03/2012,0,0,0,0,0,0,,,0,,,,,,17.15,1.1
23/03/2012,0,0,0,0,0,0,,,0,,,,,,14.85,1.1
24/03/2012,0.2,0.2,2,0,0,0.4,,,0,,,,,,16.8,1.22
25/03/2012,0,0,0,0,0,0.2,,,0,,,,,,15.35,1.1
26/03/2012,0,0,0,0,0,0,,,0,,,,,,16.5,1.18
27/03/2012,0,0,0,0,0,0,,,0,,,,,,16,1.14
28/03/2012,0,0,0,0,0,0,,,0,,,,,,16.8,1.16
29/03/2012,0,0,0,0,0,0,,,0,,,,,,15.4,1.15
30/03/2012,0,0,0,0,0,0,,,0,,,,,,15.15,1.12
31/03/2012,0,0,0,0,0,0,,,0,,,,,,15.2,1.07
01/04/2012,0,0,0,0,0,0,,,0,,,,,,17.45,1.06
02/04/2012,0,0,0,0,0.2,0,,,0,,,,,,17.25,1.08
03/04/2012,2,1.4,2.4,5.4,1.4,4.2,,,0,,,,,,15.7,1.18
04/04/2012,0,0,0,0,0.2,0,,,0.2,,,,,,16.85,1.09
05/04/2012,0,0,0,0,0,0,,,0,,,,,,17.6,1.1
06/04/2012,0,1,0,0,0,0,,,6,,,,,,16.55,1.1
07/04/2012,16.2,6.2,3,0.6,11,1.4,,,0.2,,,,,,14.55,1.11
08/04/2012,18.2,21.2,14,12.6,15.8,15.2,,,4.6,,,,,,11.25,1.14
09/04/2012,0,0,0,0,0,0,,,7.4,,,,,,10.45,1.28
10/04/2012,2.4,1.8,0.6,1,1.8,1.8,,,0,,,,,,10.9,1.14
11/04/2012,31.8,35.8,24.6,33.2,27.2,39.2,,,9.8,,,,,,11,1.57
12/04/2012,1.4,0.4,0.2,0,0,0.2,,,24.6,,,,,,14.4,2.15
13/04/2012,0.8,0.8,0.6,0,0.4,1.6,,,0,,,,,,14,2.12
14/04/2012,14.2,8.8,10,8.8,10.2,8.8,,,1.2,,,,,,11.75,1.97
15/04/2012,3.6,3,5.2,3,3,3,,,22.4,,,,,,13.45,2.08
16/04/2012,11.4,2,3,0.4,4.6,0.8,,,0.8,,,,,,10.75,1.93
17/04/2012,0,0,0.2,0,0,0,,,1.2,,,,,,15.2,1.82
18/04/2012,7.6,5.8,5.2,2.2,7.2,2.4,,,0,,,,,,12.8,1.67
19/04/2012,8.4,16,13.6,15,7.8,14.6,,,6.8,,,,,,12.2,1.65
20/04/2012,23.8,18.6,17.4,13.4,14.8,16.6,,,8.8,,,,,,11.95,2.11
21/04/2012,27,23,12.8,7,25,8.2,,,11,,,,,,13.85,2.7
22/04/2012,2.8,6,4,7.2,3.2,6.2,,,0.4,,,,,,15.05,2.43
23/04/2012,0,0,0,0.2,0,0,,,0,,,,,,13.4,2.19
24/04/2012,12.8,18.2,9,17.2,13.2,20.8,,,6.2,,,,,,13.4,2.02
25/04/2012,1.8,1.8,1.2,0.6,0.4,0.6,,,3.8,,,,,,15.4,1.88
26/04/2012,0,0,0,0,0,0,,,0,,,,,,15.75,1.99
27/04/2012,0,0,0,0,0,0,,,0,,,,,,19.35,1.97
28/04/2012,0,0,0,0,0,0,,,0,,,,,,23.25,1.63
29/04/2012,0.2,0,0.2,0,0,0.2,,,0,,,,,,19.2,1.36
30/04/2012,2,2,2.2,2,1.6,2.2,,,0.2,,,,,,18.55,1.33
01/05/2012,9.6,6,13,8.8,7,8.8,,,6.2,,,,,,17.05,1.32
02/05/2012,0.2,0,0,0,0,0.2,,,6.8,,,,,,16,1.33
03/05/2012,0,0,0,0,0,0,,,0,,,,,,16.8,1.35
04/05/2012,0,0,0,0,0,0,,,0,,,,,,16.35,1.37
05/05/2012,0.2,0.2,0,1.4,0,1.6,,,0,,,,,,15.9,1.41
06/05/2012,17,13,16.6,16,15,21.2,,,0,,,,,,16.5,1.49
07/05/2012,14.2,11.2,13.2,11.4,8.2,11.8,,,63.2,,,,,,17.8,2.54
08/05/2012,0,0,0,0,0,0,,,0.2,,,,,,18.15,2.35
09/05/2012,0,0,0,0,0,0,,,0,,,,,,19.2,1.73
10/05/2012,0,0,0,0,0,0.2,,,0,,,,,,20.95,1.63
11/05/2012,0,0,0,0,0,0,,,0,,,,,,23.1,1.6
12/05/2012,0,0,0,0,0,0,,,0,,,,,,22.5,1.41
13/05/2012,6,3.4,3.8,2.6,1.2,3,,,0,,,,,,15.85,1.35
14/05/2012,0,0,0,0,0,0,,,1.8,,,,,,14.75,1.38
15/05/2012,0,0,0,0,0,0,,,0,,,,,,15.15,1.25
16/05/2012,0.6,1.4,2.8,2.2,0.4,1.6,,,1.8,,,,,,15.45,1.24
17/05/2012,0,0,0,0,0,0,,,0,,,,,,15,1.21
18/05/2012,0,0,0,0,0,0,,,0,,,,,,15.35,1.22
19/05/2012,0.8,0.8,0.8,0.2,0.2,0.4,,,0,,,,,,16.65,1.19
20/05/2012,33.2,32.2,32.8,33,16.2,31.8,,,2.4,,,,,,16.15,1.33
21/05/2012,23.6,23.4,33.2,22.6,10,28.2,,,31.2,,,,,,16.4,1.71
22/05/2012,2.4,0.2,0,0.2,1,0.2,,,8.2,,,,,,16.65,2.02
23/05/2012,0.4,0.4,1.2,0.8,0,0.4,,,1,,,,,,19.7,1.79
24/05/2012,0,0,0.6,0,0,0,,,0,,,,,,22.5,1.55
25/05/2012,0,0.2,0.2,0,0,0,,,0,,,,,,22.8,1.33
26/05/2012,0,0,0.8,0,0,0,,,0,,,,,,20.85,1.5
27/05/2012,0,0,0,0,0,0,,,0,,,,,,20.1,1.36
28/05/2012,4.6,5.6,5.8,6.8,2.4,6,,,3,,,,,,19.95,1.4
29/05/2012,0,0,0,0,0,0,,,0,,,,,,20.9,1.26
30/05/2012,0,0,0,0.6,0,1.2,,,0,,,,,,21.9,1.26
31/05/2012,0,0,0,0,0,0,,,0,,,,,,22.35,1.27
01/06/2012,0,0,0,0,0,0,,,0,,,,,,22.15,1.21
02/06/2012,0,0,0,0,0,0,,,0,,,,,,21.7,1.29
03/06/2012,0,0,0,0,0,0,,,0,,,,,,24.2,1.29
04/06/2012,15.6,13,13,7.2,9,7,,,0,,,,,,19.75,1.29
05/06/2012,0,0,0,0,0,0.2,,,5,,,,,,20.8,1.33
06/06/2012,0,0,0,0,0,0,,,0,,,,,,20.45,1.28
07/06/2012,0,0,0,0,0,0,,,0,,,,,,22.25,1.18
08/06/2012,0,0,0,0,0,0.2,,,0,,,,,,24.7,1.22
09/06/2012,0.2,1.2,1,0.8,0.2,0.4,,,0,,,,,,24.7,1.25
10/06/2012,2,1,0,0.2,0.2,0.4,,,0.8,,,,,,20.75,1.15
11/06/2012,24,8.6,7.2,8.2,5.2,5.6,,,7.4,,,,,,21.5,1.2
12/06/2012,9,12.8,11.4,6.8,6,6.2,,,1.6,,,,,,20.45,1.28
13/06/2012,0,0,0.2,0,0,0,,,0,,,,,,20.25,1.33
14/06/2012,0,0,0,0,0,0,,,0,,,,,,21.05,1.23
15/06/2012,0,0,0,0,0,0,,,0,,,,,,21.9,1.14
16/06/2012,0,0,0,0,0,0,,,0,,,,,,24.35,1.2
17/06/2012,0,0,0,0,0,0,,,0,,,,,,26.8,1.14
18/06/2012,0,0,0,0,0,0,,,0,,,,,,27.75,1.13
19/06/2012,0,0,0,0,0,0,,,0,,,,,,28.65,1.12
20/06/2012,0,0,0,0,0,0,,,0,,,,,,28.55,1.1
21/06/2012,0,0,0,0,0,0,,,0,,,,,,26.55,1.09
22/06/2012,0,0,0,0,0,0,,,0,,,,,,26.3,1.09
23/06/2012,0,0,0,0,0,0,,,0,,,,,,25.95,1.07
24/06/2012,0,0,0,0,0,0,,,0,,,,,,25.35,1.07
25/06/2012,0,0,0,0,0,0,,,0,,,,,,26.6,1.06
26/06/2012,0,0,0,0,0,0,,,0,,,,,,25.85,1.05
27/06/2012,0,0,0,0,0,0,,,0,,,,,,28.35,1.05
28/06/2012,0,0,0,0,0,0,,,0,,,,,,28.6,1.04
29/06/2012,0,0,0,0,0,0,,,0,,,,,,28,1.03
30/06/2012,0,0,0,0,0,0,,,0,,,,,,28.9,1.02
01/07/2012,0,0,0,0,0,0,,,0,,,,,,30.25,1.02
02/07/2012,0,0,0,0,0,0,,,0,,,,,,29.5,1.02
03/07/2012,0,0,0,0,0,0,,,0,,,,,,25.55,1.01
04/07/2012,0,0,0,0,0,0,,,0,,,,,,25.7,1.01
05/07/2012,0,0,0,0,0,0,,,0,,,,,,26.8,1.01
06/07/2012,0,0,0,0,0,0,,,0,,,,,,26.7,1.01
07/07/2012,0,0,0,0,0,0,,,2.6,,,,,,26.15,1.01
08/07/2012,0,0,0,0,0,0,,,0,,,,,,26.65,1.01
09/07/2012,0,0,0,0,0,0,,,0,,,,,,28.2,1.01
10/07/2012,0,0,0,0,0,0,,,0,,,,,,26.6,0.99
11/07/2012,0,0,0,0,0,0,,,0,,,,,,26.8,1
12/07/2012,0,0,0,0,0,0,,,0,,,,,,27.2,1.03
13/07/2012,0,0,0,0,0,0,,,0,,,,,,24,1.03
14/07/2012,0,0,0,0,0,0,,,0,,,,,,28.15,1.05
15/07/2012,0,0,0,0,0,0,,,0,,,,,,24.05,1.02
16/07/2012,0,0,0,0,0,0,,,0,,,,,,24.3,1.02
17/07/2012,0,0,0,0,0,0,,,0,,,,,,25.7,1.02
18/07/2012,0,0,0,0,0,0,,,0,,,,,,27,1.03
19/07/2012,0,0,0,0,0,0,,,0,,,,,,26.45,1.01
20/07/2012,0,0,0,0,0,0,,,0,,,,,,26.75,1.04
21/07/2012,0,0,0,0,0,0,,,0,,,,,,25.9,1.04
22/07/2012,0,0,0,0,0,0,,,0,,,,,,25.1,1.03
23/07/2012,0,0,0,0,0,0,,,0,,,,,,22.35,1.03
24/07/2012,0,0,0,0,0,0,,,0,,,,,,25.95,1.05
25/07/2012,0,0.4,1.8,2,0,0.2,,,0,,,,,,26.8,1.04
26/07/2012,0,0,0,0,0,0.2,,,0,,,,,,25.7,1.04
27/07/2012,0,0,0,0,0,0,,,0,,,,,,28.55,1.03
28/07/2012,0,0,0,0,0,0,,,0,,,,,,29,1.02
29/07/2012,0,0,0,0,0,0,,,0,,,,,,27.2,0.99
30/07/2012,0,0,0,0,0,0,,,0,,,,,,26.8,0.99
31/07/2012,0,0,0,0,0,0,,,0,,,,,,27.65,1
01/08/2012,0,0,0,0,0,0,,,0,,,,,,28.7,0.99
02/08/2012,0,0,0,0,0,0,,,0,,,,,,28.85,0.98
03/08/2012,0,0,0,0,0,0,,,0,,,,,,27.25,0.99
04/08/2012,0,0,0,0,0,0,,,0,,,,,,28.1,0.99
05/08/2012,0,0,0,0,0,0,,,0,,,,,,28.5,0.99
06/08/2012,0,0,0,0,0,0,,,0,,,,,,28.4,1
07/08/2012,0,0,0,0,0,0,,,0,,,,,,28.05,0.99
08/08/2012,0,0,0,0,0,0,,,0,,,,,,26.35,0.98
09/08/2012,0,0,0,0,0,0,,,0,,,,,,28.5,0.99
10/08/2012,0,0,0,0,0,0,,,0,,,,,,28.85,0.98
11/08/2012,0,0,0,0,0,0,,,0,,,,,,26.55,0.97
12/08/2012,0,0,0,0,0,0,,,0,,,,,,26.35,0.98
13/08/2012,0,0,0,0,0,0,,,0,,,,,,28.15,0.99
14/08/2012,2.2,0,0.8,1.6,0,7.4,,,20.6,,,,,,27.7,0.99
15/08/2012,0,0,0,0,0,0.2,,,0,,,,,,27.6,0.97
16/08/2012,0,0,0,0,0,0,,,0,,,,,,26,0.96
17/08/2012,0,0,0,0,0,0,,,0,,,,,,28.75,0.97
18/08/2012,0,0,0,0,0,0,,,0,,,,,,30.05,0.98
19/08/2012,0,0,0,0,0,0,,,0,,,,,,30.95,0.98
20/08/2012,0,0,0,0,0,0,,,0,,,,,,31.2,0.98
21/08/2012,0,0,0,0,0,0,,,0,,,,,,30.5,0.97
22/08/2012,0,0,0,0,0,0,,,0,,,,,,30.2,0.96
23/08/2012,0,0,0,0,0,0,,,0,,,,,,29.5,0.97
24/08/2012,0,0,0,0,0,0,,,0,,,,,,28.8,0.97
25/08/2012,0,0,0,0,0,0,,,0,,,,,,28.45,0.98
26/08/2012,16.4,9.8,5.8,3.6,4,4.8,,,2.4,,,,,,23.6,0.99
27/08/2012,0,0,0,0,0,0.2,,,6.4,,,,,,24.4,0.99
28/08/2012,0,0,0,0,0,0,,,0,,,,,,24.5,0.98
29/08/2012,0,0,0,0,0,0,,,0,,,,,,25.25,0.97
30/08/2012,0,0,0,0,0,0,,,0,,,,,,26.15,0.97
31/08/2012,5.6,7.6,9.8,22.2,0,15.6,,,7.8,,,,,,22.75,1.14
01/09/2012,6,6.4,2.6,6.2,0,6.4,,,0.6,,,,,,19.4,1.12
02/09/2012,0.2,0.2,0.2,0,0,0.2,,,2.4,,,,,,19.1,1.03
03/09/2012,17.6,18.2,18.4,17.2,0,12.6,,,13.8,,,,,,21.35,1.04
04/09/2012,0.2,0,0.6,0.6,0,0.6,,,0.6,,,,,,19.9,1.13
05/09/2012,0.2,0.6,0,1.8,0,1.6,,,0,,,,,,24.15,1.06
06/09/2012,0,0,0,0,0,0,,,1.8,,,,,,24.05,1.01
07/09/2012,0,0,0,0,0,0,,,0,,,,,,25,0.99
08/09/2012,0,0,0,0,0,0.2,,,0,,,,,,25,0.97
09/09/2012,0,0,0,0,0,0,,,0,,,,,,23.65,0.97
10/09/2012,0,0,0,0,0,0,,,0,,,,,,23.65,0.97
11/09/2012,0,0,0,0,0,0,,,0,,,,,,23.95,1.01
12/09/2012,0,0.2,0,9.6,0.2,5.8,,,0,,,,,,24.7,1.05
13/09/2012,4.4,3.2,1.6,4.6,2.2,6,,,0,,,,,,20.2,1.04
14/09/2012,0,0,0.2,0,0,0,,,0,,,,,,20.2,1.03
15/09/2012,0,0,0,0,0,0,,,0,,,,,,21.65,1.02
16/09/2012,0,0,0,0,0,0,,,0,,,,,,20.7,1.01
17/09/2012,0,0,0,0,0,0,,,0,,,,,,20.45,1.01
18/09/2012,0,0,0,0,0,0,,,0,,,,,,21.65,1.01
19/09/2012,21.4,10.4,17.2,5.4,18.8,4.6,,,0.4,,,,,,18.1,1.07
20/09/2012,0,0,0,0,0,0.2,,,33.6,,,,,,18.45,1.16
21/09/2012,0,0,0,0,0,0,,,0,,,,,,17.35,1.01
22/09/2012,0,0,0,0,0,0,,,0,,,,,,18.7,1.02
23/09/2012,0,0,0,0,0,0,,,0,,,,,,25.2,1.04
24/09/2012,0,0,0,0,0,0,,,0,,,,,,25.15,1.03
25/09/2012,0,0,0.2,0,0,0,,,0,,,,,,22.15,1.01
26/09/2012,0,0,0,0,0,0,,,0,,,,,,24.85,1.02
27/09/2012,10.8,16,7,8.8,0.6,8.8,,,0,,,,,,20.95,1.01
28/09/2012,0.4,0.2,0,0.6,0,0.8,,,1.2,,,,,,22.55,1.02
29/09/2012,3.8,2,1.2,4,1,1.8,,,0,,,,,,22.5,1.02
30/09/2012,36.8,35.6,37.2,33.2,36.4,36.6,,,4,,,,,,21.8,1.11
01/10/2012,3.6,3,9,4.8,6,4.2,,,28.8,,,,,,20.4,1.32
02/10/2012,0,0,0,0,0,0.2,,,0,,,,,,20.2,1.08
03/10/2012,0,0,0,0,0,0,,,0.2,,,,,,18.15,1.02
04/10/2012,0,0,0,0,0,0,,,0,,,,,,19.9,0.99
05/10/2012,0,0,0,0,0,0,,,0,,,,,,20.8,0.97
06/10/2012,0.2,0,0.2,0,0,0.2,,,0,,,,,,19.4,0.97
07/10/2012,0,0,0,0,0,0,,,0,,,,,,20.65,1.03
08/10/2012,0,0,0,0,0,0.2,,,0,,,,,,22.4,1.04
09/10/2012,2,1,1.8,0.8,0.6,0.6,,,5,,,,,,20.15,1.17
10/10/2012,0,0,0.2,0,0,0,,,9.4,,,,,,20.45,1.13
11/10/2012,5,5.2,5.2,3.4,4.8,7,,,0,,,,,,20.25,1.05
12/10/2012,4.8,8.6,5.4,5.4,3.4,5.6,,,5.4,,,,,,20.05,1.06
13/10/2012,7,5.2,7.2,8.4,1,0,,,0.6,,,,,,18.85,1.11
14/10/2012,1,0.8,0.2,0,0,0.6,,,0.2,,,,,,18.95,1.1
15/10/2012,20.6,20.6,17.8,20.2,13.6,22.4,,,0,,,,,,16.55,1.23
16/10/2012,0,0,0.2,0,0,0.2,,,29.4,,,,,,15.1,1.59
17/10/2012,0,0,0,0.2,0,0.6,,,0,,,,,,18.35,1.26
18/10/2012,0.2,0,0.2,0,0,0.2,,,0.2,,,,,,17,1.12
19/10/2012,0,0,0,0,0,0.2,,,0,,,,,,18.25,1.07
20/10/2012,0,0,0,0,0,0,,,0.2,,,,,,18.95,1.04
21/10/2012,0,0,0,0,0,0.2,,,0,,,,,,20.8,1.04
22/10/2012,0,0,0,0,0,0,,,0,,,,,,20.45,1.02
23/10/2012,0,0,0,0,0,0,,,0,,,,,,18.95,1.01
24/10/2012,0,0,0,0,0,0,,,0.2,,,,,,17.45,1
25/10/2012,0,0,0,0,0,0.2,,,0,,,,,,17.1,1.08
26/10/2012,30.4,31.8,20.8,39.8,10.4,47.2,,,0,,,,,,16.55,1.2
27/10/2012,20.4,45,29.8,29.8,8,36,,,17.4,,,,,,16.05,1.53
28/10/2012,20.8,20.4,15.2,18,5.8,21.2,,,12.4,,,,,,10.8,1.99
29/10/2012,4.6,3,2,2.6,0.4,2.6,,,28,,,,,,7.75,2.14
30/10/2012,0,0,0.2,0,0,0,,,0,,,,,,7.05,1.66
31/10/2012,25.2,29,27,35.6,12.6,38.4,,,0,,,,,,10.55,1.56
01/11/2012,12.4,12.2,12.6,18.4,3.8,13.4,,,22.2,,,,,,14.55,2.54
02/11/2012,0.4,0.2,0,0.4,0,0.4,,,0.2,,,,,,14.75,2.39
03/11/2012,0.2,0,0,0,0,0.4,,,1.2,,,,,,14.8,2.05
04/11/2012,18.8,23.2,24.2,37.8,5.4,48.6,,,2.2,,,,,,17.15,1.76
05/11/2012,9.6,10.6,5.6,39,5,37,,,8.2,,,,,,17.45,1.65
06/11/2012,0.6,0,0.4,0.8,0,1.6,,,0,,,,,,13.75,2.04
07/11/2012,0,0,0,0.2,0,0.2,,,0,,,,,,12.15,1.88
08/11/2012,0,0,0,0,0,0,,,0.2,,,,,,10.8,1.71
09/11/2012,0.4,0.2,0,0,0.2,0.2,,,0,,,,,,10.05,1.45
10/11/2012,0.4,0.2,0.2,0,0,0.8,,,0,,,,,,14.5,1.47
11/11/2012,15.2,17,15.6,34.8,8,30.4,,,3.4,,,,,,17.1,1.64
12/11/2012,6.8,7,6.6,5.2,2.4,5.2,,,21.2,,,,,,14.75,4.02
13/11/2012,0.2,0,0,0.2,0,0.6,,,35.4,,,,,,14.8,4.96
14/11/2012,0,0,0,0,0,0,,,0.4,,,,,,15.7,3.21
15/11/2012,0,0,0,0,0,0,,,0.2,,,,,,11.85,2.53
16/11/2012,0,0,0,0,0,0,,,0.2,,,,,,10.35,2.3
17/11/2012,0,0,0,0,0,0,,,0.2,,,,,,10.75,2.11
18/11/2012,0,0,0,0,0,0,,,0,,,,,,10.85,1.77
19/11/2012,3.2,2.4,6.8,4.4,1.2,3.2,,,0.4,,,,,,12.05,1.78
20/11/2012,0,0,0,0,0,0,,,3.4,,,,,,14.55,1.58
21/11/2012,0,0,0,0,0,0,,,0.2,,,,,,12,1.39
22/11/2012,0,0,0,0,0,0.2,,,0.2,,,,,,10.7,1.33
23/11/2012,0,0,0,0,0,0,,,0,,,,,,11.8,1.42
24/11/2012,0,0,0,0,0,0.2,,,0,,,,,,12.7,1.37
25/11/2012,2.4,1.8,1.8,3.6,0.6,3.6,,,0,,,,,,13,1.37
26/11/2012,0.6,0.4,1.4,3.6,0.2,2,,,0,,,,,,13.05,1.44
27/11/2012,27.6,29.2,31.4,31.6,33.4,37.8,,,0,,,,,,13.95,1.86
28/11/2012,40.2,38.8,39.8,48.4,28.8,54.8,,,102.2,,,,,,13.35,4.29
29/11/2012,1,0,1,1.4,0.8,1.8,,,22.8,,,,,,10.1,4.02
30/11/2012,2,1.4,2.8,5.6,0.6,5.2,,,6.8,,,,,,9,3.19
01/12/2012,13.4,10.6,7.4,13.6,2.8,15,,,2.8,,,,,,10.35,2.58
02/12/2012,4,3.6,4.2,9.4,0,9,,,2.6,,,,,,8.95,2.33
03/12/2012,1,2,2,2,0.2,1.2,,,1.6,,,,,,6.8,2.24
04/12/2012,40.2,34.2,29,20,23.8,23.8,,,2.4,,,,,,7.55,2.34
05/12/2012,0.2,0,0.2,0,0,0.2,,,9.8,,,,,,4.3,2.62
06/12/2012,0.2,0.2,0.2,0,0,0,,,0.2,,,,,,3.75,2.29
07/12/2012,2,3.6,0.2,0.2,2.2,10,,,0,,,,,,2.7,2.03
08/12/2012,5.8,1.2,2.4,1.6,0.8,0,,,18,,,,,,3.05,2.34
09/12/2012,12.2,4.4,16,8.6,2.2,0,,,0,,,,,,4.6,2.03
10/12/2012,0,2.4,0,0,0,1.6,,,0,,,,,,2.6,1.9
11/12/2012,0,3,0,0,0,0.4,,,0.6,,,,,,4.2,1.75
12/12/2012,0,1.2,0,0,0,0,,,0,,,,,,3.9,1.66
13/12/2012,0.6,0,0,0.2,0,0.2,,,0.2,,,,,,1.15,1.59
14/12/2012,14.6,15.4,7.2,10.2,4.4,24,,,0.6,,,,,,8.1,1.72
15/12/2012,45.8,63.2,46.4,57.2,18.8,102,,,11,,,,,,12.75,2.72
16/12/2012,0.2,0,0,0,0,0,,,3.8,,,,,,12.7,3.1
17/12/2012,16.4,8,7,2.8,5,5.8,,,2.2,,,,,,8.05,3.24
18/12/2012,0.4,0,0.2,0,0,0.2,,,21.4,,,,,,6.4,3.23
19/12/2012,0.4,0,0.4,0,0,0,,,0,,,,,,6.4,2.55
20/12/2012,0,0,0.2,0,0.2,0,,,0,,,,,,2.4,2.4
21/12/2012,9.8,6.8,7.2,3.8,0.8,6.6,,,5.6,,,,,,5.35,2.05
22/12/2012,0.2,0,0,0,0,0,,,1,,,,,,4,1.96
23/12/2012,2.2,0.4,1.2,0,0.2,0.4,,,0.2,,,,,,3.95,1.97
24/12/2012,1.2,0.2,0.4,0,0,0.2,,,1.2,,,,,,10.45,1.93
25/12/2012,1,0.6,0.4,0.4,0,3,,,0,,,,,,11.3,1.84
26/12/2012,11.8,11,11.8,10.6,9.2,12,,,0,,,,,,11.2,1.9
27/12/2012,3.2,1.6,1.4,1,0,1,,,9.8,,,,,,10.75,2.37
28/12/2012,0.2,0,0,0,0,0.2,,,4,,,,,,11.15,2.27
29/12/2012,0,0,0,0,0,0,,,0,,,,,,8.4,2.18
30/12/2012,0,0,0,0,0,0,,,0.2,,,,,,6.3,2.13
31/12/2012,0,0,0,0,0,0,,,0,,,,,,6.75,1.94
01/01/2013,0.8,0.2,0.4,0,0,0,,,0,,,,,,2.65,1.75
02/01/2013,14.2,12.8,6.8,12.2,1.2,20,,,2,,,,,,7.35,1.8
03/01/2013,0.2,0,0,0,0,0,,,0.4,,,,,,10.3,1.67
04/01/2013,0.2,0,0.2,0,0,0.2,,,0.2,,,,,,6.2,1.43
05/01/2013,0,0,0.2,0,0,0,,,0,,,,,,8.4,1.49
